0.2422,0.1504,0.6603
0.243002575107296,0.151494420600858,0.66486008583691
0.243805150214592,0.152588841201717,0.66942017167382
0.244588841201717,0.153730472103004,0.673923605150215
0.245318454935622,0.155007296137339,0.678264806866953
0.246048068669528,0.156284120171674,0.682606008583691
0.246777682403433,0.157617596566524,0.686852789699571
0.247507296137339,0.159003862660944,0.691011587982833
0.248236909871245,0.160390128755365,0.695170386266094
0.248938197424893,0.161861373390558,0.699215879828326
0.249631330472103,0.163357081545064,0.703228755364807
0.250324463519313,0.164852789699571,0.707239055793991
0.251017596566524,0.166348497854077,0.711178969957081
0.251710729613734,0.167844206008584,0.715118884120172
0.25239313304721,0.169361373390558,0.719048068669528
0.253049785407725,0.170930042918455,0.722951502145923
0.25370643776824,0.172498712446352,0.726854935622318
0.254363090128755,0.174027038626609,0.730758369098712
0.25501974248927,0.175522746781116,0.734661802575107
0.255676394849785,0.177018454935622,0.738565236051502
0.2563330472103,0.178514163090129,0.742498283261803
0.256989699570815,0.180009871244635,0.746438197424893
0.257646351931331,0.181503004291846,0.750380686695279
0.258303004291845,0.182962231759657,0.754357081545064
0.258959656652361,0.184421459227468,0.75833347639485
0.259604291845494,0.185868669527897,0.762309871244635
0.260224463519313,0.187291416309013,0.766286266094421
0.260844635193133,0.188714163090129,0.770262660944206
0.261464806866953,0.190136909871245,0.774239055793991
0.262084978540773,0.191559656652361,0.778215450643777
0.262705150214592,0.192982403433476,0.782191845493562
0.263325321888412,0.194436051502146,0.786168240343348
0.263945493562232,0.195895278969957,0.790144635193133
0.264561802575107,0.197350643776824,0.794109442060086
0.265145493562232,0.19877339055794,0.797976394849785
0.265729184549356,0.200196137339056,0.801843347639485
0.266299570815451,0.201645493562232,0.805696995708155
0.26684678111588,0.203141201716738,0.809527467811159
0.267393991416309,0.204636909871245,0.813357939914163
0.267941201716738,0.206155364806867,0.817097424892704
0.268488412017167,0.207687553648069,0.820781974248927
0.269035622317597,0.20921974248927,0.82446652360515
0.269518454935622,0.210816309012876,0.828022317596566
0.269992703862661,0.212421459227468,0.831560944206009
0.2704669527897,0.214036909871245,0.835078969957082
0.270941201716738,0.215715021459227,0.838471673819742
0.271415450643777,0.21739313304721,0.841864377682403
0.271875107296137,0.219085836909871,0.845198712446352
0.272312875536481,0.220800429184549,0.848445493562232
0.272750643776824,0.222515021459227,0.851692274678112
0.273164377682403,0.224277682403433,0.854818884120172
0.273565665236052,0.226065236051502,0.857883261802575
0.2739669527897,0.227852789699571,0.860947639484979
0.274301287553648,0.229673819742489,0.863878111587983
0.274629613733906,0.231497854077253,0.866796566523605
0.274957939914163,0.233334763948498,0.869682832618026
0.275286266094421,0.235231759656652,0.872418884120172
0.275614592274678,0.237128755364807,0.875154935622318
0.275927038626609,0.239041630901288,0.877859227467811
